Temperature_C,Pressure_P,Message Number
26.89,97670.38,31202
26.88,97666.52,31203
26.89,97667.73,31204
26.87,97669.05,31205
26.87,97666.85,31206
26.86,97665.87,31207
26.86,97659.13,31208
26.87,97662.05,31209
26.87,97662.75,31210
26.87,97662.89,31211
26.87,97662.05,31212
26.86,97660.53,31213
26.87,97660.23,31214
26.87,97660.48,31215
26.86,97660.28,31216
26.86,97664.83,31217
26.86,97659.7,31218
26.86,97666.78,31219
26.86,97667.12,31220
26.84,97662.31,31221
26.84,97664.14,31222
26.84,97670.93,31223
26.84,97669.06,31224
26.82,97671.81,31225
26.8,97670.08,31226
26.8,97668.63,31227
26.81,97665.19,31228
26.82,97670.7,31229
26.83,97670.13,31230
26.83,97668.86,31231
26.84,97666.63,31232
26.83,97665.76,31233
26.84,97665.67,31234
26.84,97664.63,31235
26.85,97664.21,31236
26.85,97661.69,31237
26.84,97657.51,31238
26.85,97656.59,31239
26.85,97664.91,31240
26.85,97666.48,31241
26.84,97664.34,31242
26.84,97672.37,31243
26.85,97675.3,31244
26.85,97661.73,31245
26.85,97662.18,31246
26.85,97661.92,31247
26.85,97666.74,31248
26.85,97664.1,31249
26.85,97666.64,31250
26.85,97664.41,31251
26.85,97662.52,31252
26.84,97663.47,31253
26.83,97659.3,31254
26.82,97663.09,31255
26.82,97667.55,31256
26.82,97666.59,31257
26.83,97666.52,31258
26.84,97664.52,31259
26.83,97663.77,31260
26.83,97660.06,31261
26.82,97660.27,31262
26.82,97660.77,31263
26.82,97662.88,31264
26.81,97663.91,31265
26.8,97670.03,31266
26.8,97665.07,31267
26.81,97664.19,31268
26.81,97664.86,31269
26.81,97665.55,31270
26.82,97665.02,31271
26.82,97664.23,31272
26.82,97662.75,31273
26.83,97666.48,31274
26.83,97665.98,31275
26.83,97663.58,31276
26.83,97659.3,31277
26.83,97664.69,31278
26.82,97664.41,31279
26.82,97670.53,31280
26.82,97678.63,31281
26.82,97684.38,31282
26.82,97681.73,31283
26.82,97676.36,31284
26.82,97675.66,31285
26.82,97672.95,31286
26.82,97672.3,31287
26.82,97668.58,31288
26.82,97665.86,31289
26.82,97669.31,31290
26.82,97668.2,31291
26.82,97665.93,31292
26.82,97671.72,31293
26.81,97676.19,31294
26.81,97672.72,31295
26.81,97669.33,31296
26.8,97668.46,31297
26.8,97671.06,31298
26.77,97668.67,31299
26.77,97668.92,31300
26.77,97670.66,31301
26.78,97668.91,31302
26.78,97669.45,31303
26.78,97665.11,31304
26.78,97664.98,31305
26.79,97666.56,31306
26.79,97663.08,31307
26.79,97662.41,31308
26.79,97670.38,31309
26.79,97667.92,31310
26.8,97671.2,31311
26.8,97672.56,31312
26.8,97672.06,31313
26.8,97672.35,31314
26.8,97669.75,31315
26.8,97670.2,31316
26.8,97674.5,31317
26.8,97676.23,31318
26.8,97673.09,31319
26.8,97669.54,31320
26.79,97664.73,31321
26.78,97673.05,31322
26.77,97677.36,31323
26.75,97676.92,31324
26.76,97678.61,31325
26.76,97686.48,31326
26.75,97663.34,31327
26.75,97684.2,31328
26.75,97683.21,31329
26.75,97682.67,31330
26.75,97682.34,31331
26.74,97674.45,31332
26.74,97677.26,31333
26.74,97679.45,31334
26.74,97680.73,31335
26.74,97684.17,31336
26.74,97683.05,31337
26.75,97683.63,31338
26.74,97681.48,31339
26.74,97686.32,31340
26.74,97680.94,31341
26.75,97681.14,31342
26.74,97683.22,31343
26.75,97684.37,31344
26.75,97686.81,31345
26.75,97685.78,31346
26.74,97691.48,31347
26.73,97687.02,31348
26.73,97684.38,31349
26.74,97686.64,31350
26.74,97680.16,31351
26.75,97681.64,31352
26.75,97680.52,31353
26.75,97681.52,31354
26.75,97686.64,31355
26.74,97687.64,31356
26.74,97687.52,31357
26.75,97686.11,31358
26.74,97683.54,31359
26.74,97676.55,31360
26.74,97683.3,31361
26.74,97688.34,31362
26.74,97686.64,31363
26.74,97679.23,31364
26.75,97680.81,31365
26.74,97684.73,31366
26.75,97694.76,31367
26.75,97700.01,31368
26.74,97698.44,31369
26.73,97690.22,31370
26.74,97700.88,31371
26.73,97699.48,31372
26.74,97694.39,31373
26.73,97697.28,31374
26.73,97688.18,31375
26.73,97682.98,31376
26.72,97690.7,31377
26.72,97680.3,31378
26.72,97695.84,31379
26.73,97692.58,31380
26.72,97689.95,31381
26.72,97700.59,31382
26.71,97698.95,31383
26.71,97698.45,31384
26.69,97696.54,31385
26.69,97693.78,31386
26.69,97694.08,31387
26.7,97690.02,31388
26.7,97700.61,31389
26.69,97695.06,31390
26.69,97696.93,31391
26.69,97695.59,31392
26.69,97692.42,31393
26.69,97698.05,31394
26.69,97699.03,31395
26.69,97695.73,31396
26.69,97698.75,31397
26.7,97696.5,31398
26.7,97701.97,31399
26.7,97700.34,31400
26.69,97697.42,31401
26.69,97697.92,31402
26.7,97700.52,31403
26.71,97700.39,31404
26.71,97697.75,31405
26.7,97698.78,31406
26.69,97698.48,31407
26.68,97698.34,31408
26.68,97693.87,31409
26.67,97689.91,31410
26.66,97705.34,31411
26.66,97706.3,31412
26.66,97696.86,31413
26.66,97697.06,31414
26.67,97696.48,31415
26.66,97698.92,31416
26.67,97701.08,31417
26.67,97701.95,31418
26.67,97707.61,31419
26.66,97701.57,31420
26.65,97698.58,31421
26.63,97700.71,31422
26.63,97703.11,31423
26.64,97703.34,31424
26.65,97699.5,31425
26.58,97691.48,31426
26.59,97689.96,31427
26.59,97694.02,31428
26.61,97694.88,31429
26.61,97695.22,31430
26.6,97697.08,31431
26.59,97699.84,31432
26.59,97699.44,31433
26.59,97694.63,31434
26.59,97698.11,31435
26.59,97697.66,31436
26.6,97693.28,31437
26.6,97694.34,31438
26.6,97700.3,31439
26.59,97702.16,31440
26.6,97701.55,31441
26.6,97697.12,31442
26.6,97696.92,31443
26.6,97698.12,31444
26.61,97698.59,31445
26.61,97701.15,31446
26.61,97702.67,31447
26.61,97692.91,31448
26.61,97698,31449
26.61,97694.82,31450
26.61,97695.36,31451
26.61,97697.44,31452
26.6,97697.33,31453
26.6,97701.27,31454
26.6,97703.33,31455
26.6,97700.22,31456
26.6,97694.48,31457
26.61,97695.29,31458
26.61,97694.7,31459
26.61,97697.19,31460
26.62,97697.77,31461
26.62,97696.11,31462
26.62,97697.02,31463
26.62,97697.8,31464
26.62,97699.16,31465
26.62,97704.51,31466
26.62,97710.96,31467
26.62,97713.73,31468
26.62,97699.38,31469
26.61,97694.66,31470
26.6,97701.95,31471
26.59,97697.2,31472
26.6,97697.3,31473
26.61,97697.7,31474
26.61,97692.52,31475
26.61,97696.48,31476
26.62,97693.67,31477
26.62,97697.97,31478
26.62,97695.08,31479
26.61,97697.67,31480
26.61,97700.99,31481
26.6,97696.66,31482
26.6,97696.95,31483
26.6,97703.33,31484
26.6,97696.92,31485
26.61,97700.52,31486
26.61,97696.53,31487
26.62,97694.62,31488
26.62,97695.13,31489
26.62,97699.13,31490
26.62,97697.97,31491
26.62,97694.36,31492
26.62,97694.7,31493
26.62,97692.34,31494
26.62,97692.77,31495
26.62,97692.59,31496
26.61,97694.54,31497
26.62,97701.36,31498
26.62,97699.75,31499
26.62,97693.34,31500
26.61,97694.54,31501
26.61,97693.87,31502
26.61,97694.99,31503
26.61,97696.22,31504
26.61,97697.53,31505
26.6,97702.58,31506
26.6,97697.58,31507
26.59,97697.66,31508
26.59,97695.79,31509
26.59,97698.36,31510
26.59,97686.69,31511
26.59,97688.52,31512
26.59,97694.55,31513
26.59,97698.03,31514
26.59,97701.22,31515
26.58,97700.27,31516
26.58,97696.5,31517
26.57,97697.55,31518
26.58,97706.44,31519
26.58,97707.95,31520
26.58,97701.88,31521
26.58,97697.04,31522
26.59,97687.81,31523
26.58,97699.81,31524
26.58,97698.36,31525
26.59,97706.55,31526
26.59,97715.28,31527
26.59,97709.91,31528
26.59,97709.52,31529
26.6,97713.63,31530
26.6,97727.83,31531
26.59,97714.74,31532
26.59,97714.7,31533
26.59,97712.76,31534
26.6,97710.94,31535
26.6,97711.61,31536
26.6,97712.27,31537
26.6,97708.38,31538
26.61,97712.16,31539
26.61,97715.31,31540
26.6,97714.2,31541
26.6,97712.67,31542
26.6,97712.18,31543
26.61,97709.63,31544
26.6,97707.27,31545
26.59,97708.33,31546
26.59,97710.23,31547
26.6,97713.27,31548
26.59,97715.78,31549
26.59,97717.77,31550
26.59,97718.84,31551
26.6,97715.66,31552
26.6,97719.98,31553
26.61,97720.2,31554
26.58,97718.55,31555
26.58,97722.43,31556
26.59,97716.44,31557
26.59,97721.36,31558
26.59,97729.67,31559
26.59,97724.41,31560
26.6,97726.17,31561
26.6,97721.95,31562
26.6,97722.64,31563
26.6,97721.15,31564
26.6,97725.55,31565
26.61,97725.34,31566
26.61,97722.59,31567
26.6,97721.08,31568
26.6,97713.05,31569
26.61,97711.77,31570
26.6,97717.27,31571
26.6,97714.25,31572
26.59,97718.38,31573
26.59,97713.88,31574
26.58,97717.19,31575
26.59,97720.58,31576
26.59,97714.62,31577
26.59,97710.8,31578
26.59,97715.28,31579
26.59,97716.06,31580
26.59,97708.13,31581
26.59,97714.74,31582
26.59,97711.92,31583
26.59,97709.41,31584
26.59,97710.59,31585
26.6,97712.44,31586
26.6,97706.67,31587
26.59,97705.55,31588
26.57,97708.71,31589
26.57,97711.16,31590
26.58,97709.16,31591
26.59,97703.2,31592
26.58,97706.22,31593
26.58,97709.12,31594
26.58,97709.49,31595
26.58,97700.22,31596
26.58,97707.7,31597
26.58,97704.06,31598
26.58,97707.95,31599
26.57,97710.94,31600
26.57,97712.89,31601
26.58,97713.33,31602
26.58,97713.09,31603
26.58,97712.93,31604
26.58,97711.34,31605
26.59,97710.47,31606
26.58,97710.44,31607
26.58,97712.14,31608
26.58,97704.81,31609
26.58,97706.17,31610
26.57,97707.13,31611
26.56,97707.05,31612
26.56,97700.3,31613
26.56,97709.13,31614
26.57,97709.82,31615
26.55,97709.16,31616
26.55,97711.89,31617
26.57,97713.97,31618
26.55,97716.44,31619
26.56,97707.09,31620
26.56,97712.72,31621
26.56,97712.59,31622
26.55,97713.84,31623
26.53,97719.27,31624
26.53,97697.01,31625
26.54,97707.39,31626
26.54,97701.77,31627
26.55,97698.03,31628
26.55,97696.3,31629
26.54,97688.44,31630
26.55,97706.27,31631
26.55,97706.8,31632
26.54,97716.7,31633
26.51,97718.52,31634
26.52,97714.44,31635
26.52,97715.63,31636
26.52,97715.76,31637
26.52,97719.64,31638
26.52,97715.55,31639
26.52,97713.44,31640
26.53,97713.47,31641
26.55,97711.52,31642
26.55,97713.8,31643
26.55,97706.14,31644
26.54,97709.78,31645
26.53,97706.86,31646
26.54,97708.22,31647
26.53,97715.79,31648
26.52,97719.23,31649
26.52,97727.91,31650
26.51,97730.44,31651
26.51,97724.44,31652
26.49,97716.67,31653
26.51,97718.35,31654
26.52,97721.88,31655
26.52,97732.17,31656
26.5,97726.34,31657
26.5,97705.51,31658
26.51,97706.13,31659
26.49,97718.64,31660
26.44,97712.7,31661
26.42,97721.98,31662
26.41,97715.94,31663
26.43,97717.55,31664
26.45,97719.23,31665
26.45,97725.45,31666
26.46,97723.41,31667
26.45,97719.33,31668
26.44,97709.94,31669
26.45,97716.25,31670
26.46,97717.2,31671
26.46,97724.81,31672
26.47,97726.59,31673
26.47,97725.98,31674
26.47,97722.84,31675
26.47,97716.88,31676
26.47,97724.56,31677
26.46,97724.81,31678
26.47,97726.18,31679
26.46,97727.14,31680
26.46,97727.25,31681
26.46,97728.4,31682
26.46,97729.63,31683
26.47,97733.17,31684
26.46,97724.66,31685
26.47,97724.19,31686
26.47,97720.48,31687
26.47,97722.5,31688
26.47,97722.34,31689
26.49,97718.4,31690
26.49,97727.09,31691
26.49,97732.22,31692
26.51,97723.48,31693
26.51,97734.2,31694
26.5,97728.34,31695
26.51,97729.73,31696
26.5,97738.42,31697
26.49,97739.16,31698
26.49,97752.65,31699
26.51,97749.59,31700
26.51,97751.33,31701
26.52,97751.66,31702
26.52,97743.88,31703
26.53,97737.17,31704
26.52,97743.26,31705
26.53,97746.14,31706
26.52,97741.31,31707
26.51,97741.11,31708
26.52,97747.56,31709
26.53,97744.12,31710
26.53,97746.31,31711
26.53,97751.61,31712
26.53,97761.53,31713
26.53,97747.52,31714
26.53,97745.28,31715
26.52,97746.39,31716
26.53,97744.49,31717
26.52,97745.56,31718
26.52,97747.6,31719
26.51,97744.33,31720
26.51,97744.38,31721
26.5,97744.22,31722
26.5,97743.68,31723
26.5,97744.25,31724
26.52,97743.8,31725
26.52,97747.11,31726
26.52,97747.69,31727
26.52,97751.03,31728
26.53,97751.73,31729
26.53,97750.94,31730
26.53,97749.99,31731
26.53,97746.14,31732
26.54,97750.08,31733
26.53,97747.52,31734
26.54,97750.77,31735
26.54,97747.56,31736
26.55,97750.41,31737
26.55,97752.39,31738
26.55,97751.4,31739
26.55,97752.51,31740
26.55,97754.91,31741
26.54,97755.82,31742
26.54,97760.87,31743
26.53,97761.13,31744
26.54,97763.39,31745
26.55,97759.18,31746
26.56,97760.7,31747
26.56,97757.94,31748
26.57,97756.41,31749
26.57,97754.38,31750
26.57,97756.48,31751
26.56,97756.11,31752
26.56,97759.44,31753
26.57,97761.99,31754
26.57,97755.74,31755
26.57,97760.25,31756
26.57,97764.55,31757
26.57,97767.2,31758
26.58,97759.66,31759
26.58,97754.41,31760
26.59,97758.67,31761
26.59,97764.72,31762
26.6,97759.3,31763
26.6,97757.81,31764
26.6,97760.79,31765
26.6,97758.47,31766
26.6,97753.18,31767
26.59,97748.25,31768
26.58,97750.16,31769
26.59,97753.38,31770
26.59,97753.05,31771
26.58,97753.59,31772
26.58,97761.9,31773
26.59,97762.43,31774
26.51,97772.63,31775
26.28,97765.25,31776
26.12,97761.81,31777
26.16,97757.63,31778
26.23,97754.94,31779
26.27,97751.8,31780
26.31,97752.3,31781
26.32,97756.43,31782
26.32,97753.41,31783
26.31,97751.19,31784
26.3,97763.22,31785
26.31,97761.48,31786
26.32,97763.66,31787
26.33,97763.8,31788
26.35,97761.77,31789
26.35,97758.88,31790
26.35,97759.07,31791
26.35,97766.27,31792
26.35,97766.11,31793
26.36,97765.61,31794
26.36,97762.17,31795
26.36,97772.27,31796
26.35,97784.7,31797
26.34,97773.88,31798
26.35,97774.95,31799
26.35,97773.8,31800
26.36,97771.93,31801
26.34,97768.42,31802
26.35,97764.91,31803
26.34,97760.98,31804
26.36,97770.16,31805
26.36,97758.91,31806
26.35,97763.71,31807
26.35,97765.41,31808
26.34,97769.67,31809
26.35,97765.69,31810
26.35,97763.71,31811
26.36,97767.17,31812
26.36,97769.54,31813
26.37,97763.5,31814
26.33,97771.73,31815
26.33,97772.06,31816
26.33,97759.44,31817
26.33,97769.53,31818
26.32,97780.13,31819
26.32,97782.84,31820
26.33,97784.14,31821
26.34,97778.52,31822
26.34,97781.62,31823
26.35,97784.34,31824
26.35,97781.57,31825
26.36,97778.92,31826
26.36,97780.25,31827
26.37,97773.77,31828
26.38,97784.67,31829
26.38,97791.98,31830
26.37,97784.22,31831
26.36,97784.77,31832
26.35,97786.91,31833
26.35,97783.43,31834
26.36,97781.9,31835
26.37,97785,31836
26.32,97784.92,31837
26.31,97787.11,31838
26.33,97782.64,31839
26.34,97781.08,31840
26.34,97785.09,31841
26.34,97786.7,31842
26.34,97785,31843
26.34,97791.05,31844
26.35,97786.25,31845
26.35,97786.98,31846
26.34,97784.64,31847
26.34,97784.77,31848
26.35,97783.18,31849
26.35,97794.59,31850
26.35,97797.03,31851
26.35,97791.16,31852
26.34,97797.87,31853
26.35,97792.94,31854
26.35,97789.55,31855
26.36,97782.23,31856
26.36,97777.11,31857
26.36,97793.39,31858
26.36,97795.8,31859
26.36,97785.45,31860
26.37,97774.26,31861
26.36,97787.81,31862
26.34,97776.7,31863
26.34,97773.8,31864
26.34,97787.11,31865
26.34,97783.77,31866
26.33,97782.16,31867
26.33,97785.63,31868
26.35,97782.02,31869
26.35,97779.5,31870
26.36,97787.41,31871
26.36,97782.73,31872
26.34,97781.45,31873
26.35,97783.61,31874
26.35,97777.93,31875
26.33,97778.42,31876
26.32,97778.58,31877
26.32,97775.33,31878
26.32,97776.19,31879
26.3,97781.2,31880
26.33,97779.63,31881
26.34,97783.39,31882
26.35,97787.31,31883
26.34,97784.77,31884
26.35,97785.82,31885
26.34,97784.77,31886
26.35,97785.82,31887
26.35,97791.98,31888
26.35,97794.06,31889
26.36,97791.45,31890
26.36,97790.59,31891
26.35,97782.81,31892
26.35,97777.56,31893
26.34,97781,31894
26.35,97790.01,31895
26.36,97791.82,31896
26.35,97798.02,31897
26.35,97799.48,31898
26.35,97800.34,31899
26.36,97798.61,31900
26.36,97798.57,31901
26.35,97799.31,31902
26.35,97792.91,31903
26.35,97795.55,31904
26.36,97800.8,31905
26.35,97805.92,31906
26.34,97805.98,31907
26.34,97810.23,31908
26.34,97806.96,31909
26.35,97815.86,31910
26.36,97810.23,31911
26.35,97805.92,31912
26.34,97803.81,31913
26.35,97801.21,31914
26.35,97799.81,31915
26.35,97798.02,31916
26.36,97798.48,31917
26.35,97797.87,31918
26.35,97797.48,31919
26.35,97791.41,31920
26.34,97796.67,31921
26.32,97799.05,31922
26.33,97800.13,31923
26.33,97797.87,31924
26.34,97803.13,31925
26.35,97800.84,31926
26.36,97805.77,31927
26.36,97803.73,31928
26.37,97800.31,31929
26.38,97806.7,31930
26.38,97804.52,31931
26.38,97806.95,31932
26.39,97815.63,31933
26.38,97817.92,31934
26.37,97816.59,31935
26.3,97819.72,31936
26.18,97816.72,31937
26.15,97816.62,31938
26.16,97824.77,31939
26.2,97819.95,31940
26.23,97820.75,31941
26.24,97815.69,31942
26.25,97815.52,31943
26.26,97814.8,31944
26.25,97811.5,31945
26.26,97813.9,31946
26.26,97814.69,31947
26.27,97811.97,31948
26.28,97815.07,31949
26.27,97810.91,31950
26.28,97809.48,31951
26.29,97809.77,31952
26.3,97811.99,31953
26.3,97811.06,31954
26.26,97816.05,31955
26.26,97813.56,31956
26.26,97814.16,31957
26.28,97818.5,31958
26.27,97816.76,31959
26.29,97818.66,31960
26.3,97820.48,31961
26.29,97816.23,31962
26.27,97811.5,31963
26.27,97812.13,31964
26.27,97813.24,31965
26.29,97812.22,31966
26.3,97807.81,31967
26.31,97813.05,31968
26.31,97811.95,31969
26.3,97814.28,31970
26.3,97817.23,31971
26.29,97796.67,31972
26.26,97803.56,31973
26.17,97801.9,31974
26.17,97812.26,31975
26.15,97813.4,31976
26.14,97816.43,31977
26.15,97814.02,31978
26.15,97815,31979
26.14,97816.47,31980
26.14,97817.2,31981
26.16,97812.98,31982
26.12,97819.31,31983
26.07,97821.2,31984
26.05,97817.11,31985
26.08,97813.85,31986
26.07,97820.41,31987
26.06,97819.85,31988
26.05,97819.3,31989
26.07,97814.59,31990
26.08,97818.06,31991
26.06,97828.72,31992
26.06,97824.84,31993
26.05,97823.73,31994
26.01,97823.39,31995
26.01,97829.58,31996
26.03,97826.81,31997
26.04,97830.3,31998
26.05,97825.38,31999
26.05,97830.17,32000
26.05,97838.27,32001
26,97836.36,32002
26,97834.66,32003
26.02,97833.52,32004
26.03,97830.45,32005
26,97831.73,32006
26.03,97826.86,32007
26.03,97829.58,32008
26.02,97827.03,32009
26.02,97834.34,32010
26.01,97832.03,32011
26.03,97838.72,32012
26.02,97834.73,32013
26.01,97833.52,32014
26.01,97834.42,32015
26,97830.42,32016
26,97831.55,32017
26.02,97834.73,32018
26.02,97821.08,32019
26.01,97825.13,32020
26.01,97822.77,32021
25.99,97818.72,32022
25.98,97825.83,32023
25.96,97823.13,32024
25.96,97821.39,32025
25.97,97823.38,32026
25.97,97823.55,32027
25.97,97822.05,32028
25.95,97824.28,32029
25.96,97828.2,32030
25.95,97821.84,32031
25.96,97831.15,32032
25.95,97828.47,32033
25.96,97824.16,32034
25.98,97823.27,32035
25.98,97817.65,32036
25.96,97827.34,32037
25.94,97827.3,32038
25.95,97829.5,32039
25.96,97833.17,32040
25.98,97834.96,32041
25.98,97831.57,32042
25.98,97832.69,32043
25.99,97833.98,32044
25.99,97831.55,32045
25.98,97823.34,32046
25.98,97832.44,32047
25.98,97828.72,32048
25.99,97826.66,32049
25.98,97831.7,32050
25.97,97832.64,32051
25.98,97833.43,32052
25.98,97833.64,32053
25.99,97836.63,32054
26,97838.14,32055
26,97834.38,32056
26.01,97838.71,32057
25.98,97833.85,32058
25.96,97840.64,32059
25.96,97836.06,32060
25.96,97837.92,32061
25.97,97842.92,32062
25.99,97840.71,32063
25.99,97836.97,32064
26,97838.97,32065
26.01,97842.19,32066
26.01,97840.75,32067
26.02,97835.41,32068
26.01,97832.32,32069
26.02,97829.17,32070
26.02,97824.83,32071
26.01,97832.32,32072
26.01,97840.87,32073
26.01,97840.66,32074
26.02,97840.04,32075
26.02,97848.55,32076
26.03,97852.77,32077
26.01,97842.44,32078
26,97845.94,32079
26.01,97852.32,32080
26.02,97850.61,32081
26.02,97842.91,32082
26.01,97849.52,32083
26,97849.25,32084
26.01,97846.04,32085
26.01,97844.13,32086
26.01,97844.63,32087
26.01,97845.58,32088
26.02,97842.4,32089
26.03,97836.61,32090
26.02,97840.16,32091
26.02,97838.47,32092
26.02,97839.47,32093
26.02,97841.78,32094
26.03,97841.58,32095
26.02,97841.2,32096
26.01,97847.27,32097
26.02,97843.84,32098
26.02,97843.84,32099
26.02,97844.99,32100
26.02,97854.13,32101
25.99,97849.45,32102
25.99,97843.95,32103
25.98,97849.02,32104
25.98,97848.8,32105
25.99,97853.34,32106
26,97842.47,32107
26,97849.54,32108
26,97849.08,32109
26.01,97849.06,32110
25.99,97843.52,32111
25.98,97845.2,32112
25.98,97843.88,32113
25.99,97837.23,32114
25.99,97846.14,32115
26,97845.94,32116
26,97844.78,32117
26,97842.88,32118
25.97,97846.4,32119
25.96,97850.07,32120
25.97,97853.14,32121
25.97,97852.56,32122
25.98,97851.08,32123
25.98,97848.23,32124
25.98,97847.98,32125
25.98,97848.59,32126
25.98,97845.29,32127
25.99,97854.82,32128
25.99,97849.47,32129
25.97,97851.91,32130
25.97,97850,32131
25.96,97845.69,32132
25.96,97843.51,32133
25.98,97844.02,32134
25.98,97842.65,32135
25.98,97842.86,32136
25.97,97842.92,32137
25.97,97847.28,32138
25.96,97848.13,32139
25.96,97843.34,32140
25.96,97844.91,32141
25.96,97844.77,32142
25.97,97845.13,32143
25.98,97844.55,32144
25.98,97848.92,32145
25.99,97849.47,32146
25.99,97840.44,32147
25.99,97844.41,32148
25.98,97851.58,32149
25.97,97851.69,32150
25.95,97851.39,32151
25.95,97852.84,32152
25.95,97852.84,32153
25.94,97848.95,32154
25.94,97850.03,32155
25.92,97847.53,32156
25.93,97844.41,32157
25.93,97848.41,32158
25.89,97861.05,32159
25.89,97854.57,32160
25.9,97856.88,32161
25.9,97855.72,32162
25.92,97860.27,32163
25.91,97855.11,32164
25.91,97855.7,32165
25.92,97854.48,32166
25.93,97854.65,32167
25.93,97851.62,32168
25.94,97843.49,32169
25.95,97849.5,32170
25.95,97852.14,32171
25.95,97850.03,32172
25.96,97849.66,32173
25.97,97856.61,32174
25.97,97850.75,32175
25.97,97855.05,32176
25.97,97853.89,32177
25.98,97852.2,32178
25.99,97853.38,32179
26,97852.73,32180
26.01,97850.7,32181
26.02,97852.66,32182
26.03,97852.31,32183
26.03,97852.69,32184
26.04,97847.98,32185
26.05,97848.86,32186
26.06,97850.09,32187
26.05,97847.41,32188
26.04,97847.41,32189
26.04,97848.31,32190
26.03,97848.22,32191
26.04,97846.05,32192
26.05,97854.34,32193
26.06,97853.48,32194
26.07,97850.8,32195
26.08,97849.56,32196
26.08,97848.52,32197
26.09,97850.72,32198
26.09,97853.08,32199
26.1,97853.73,32200
